#wRandFlip 
#The training is running for 1000 chunks, each with 1008 images. That are about 17 epochs. The validation sample contains 3078 images. 
#round  ,time, mean_train_loss , mean_valid_loss, mean_sliced_accuracy, mean_train_loss_test, mean_accuracy 
#  starting learning rate to 0.020000 
 301 , 11443.336741 , 0.260211 , 0.243392, 0.276532, 0.24152, 0.586263  
 302 , 11471.9389322 , 0.257277 , 0.243392, 0.276532, 0.24152, 0.586263  
 303 , 11501.5679231 , 0.256855 , 0.243392, 0.276532, 0.24152, 0.586263  
 304 , 11531.245028 , 0.257082 , 0.243392, 0.276532, 0.24152, 0.586263  
 305 , 11600.929894 , 0.257745 , 0.243392, 0.276532, 0.243059, 0.586263  
 306 , 11630.356298 , 0.260378 , 0.243392, 0.276532, 0.243059, 0.586263  
 307 , 11658.8710032 , 0.258774 , 0.243392, 0.276532, 0.243059, 0.586263  
 308 , 11688.5886431 , 0.257284 , 0.243392, 0.276532, 0.243059, 0.586263  
 309 , 11718.385247 , 0.255768 , 0.243392, 0.276532, 0.243059, 0.586263  
 310 , 11788.2589161 , 0.255863 , 0.243392, 0.276532, 0.240887, 0.586263  
 311 , 11817.4813771 , 0.254777 , 0.243392, 0.276532, 0.240887, 0.586263  
 312 , 11845.953402 , 0.258582 , 0.243392, 0.276532, 0.240887, 0.586263  
 313 , 11875.6576641 , 0.257648 , 0.243392, 0.276532, 0.240887, 0.586263  
 314 , 11905.0278702 , 0.259413 , 0.243392, 0.276532, 0.240887, 0.586263  
 315 , 11976.0634232 , 0.259813 , 0.243392, 0.276532, 0.244704, 0.586263  
 316 , 12004.8375401 , 0.256543 , 0.243392, 0.276532, 0.244704, 0.586263  
 317 , 12034.4916351 , 0.258178 , 0.243392, 0.276532, 0.244704, 0.586263  
 318 , 12063.1884551 , 0.257865 , 0.243392, 0.276532, 0.244704, 0.586263  
 319 , 12093.5474401 , 0.260185 , 0.243392, 0.276532, 0.244704, 0.586263  
 320 , 12163.96017 , 0.255949 , 0.243392, 0.276532, 0.241477, 0.586263  
 321 , 12193.4217801 , 0.258122 , 0.243392, 0.276532, 0.241477, 0.586263  
 322 , 12221.9964471 , 0.257751 , 0.243392, 0.276532, 0.241477, 0.586263  
 323 , 12251.64364 , 0.255127 , 0.243392, 0.276532, 0.241477, 0.586263  
 324 , 12281.4371381 , 0.257482 , 0.243392, 0.276532, 0.241477, 0.586263  
 325 , 12351.322264 , 0.257026 , 0.243392, 0.276532, 0.243379, 0.586263  
 326 , 12379.9132302 , 0.257827 , 0.243392, 0.276532, 0.243379, 0.586263  
 327 , 12409.2348151 , 0.255711 , 0.243392, 0.276532, 0.243379, 0.586263  
 328 , 12438.6477442 , 0.259926 , 0.243392, 0.276532, 0.243379, 0.586263  
 329 , 12467.801332 , 0.258491 , 0.243392, 0.276532, 0.243379, 0.586263  
 330 , 12538.0398421 , 0.263722 , 0.243392, 0.276532, 0.249274, 0.586263  
 331 , 12568.6020072 , 0.258786 , 0.243392, 0.276532, 0.249274, 0.586263  
 332 , 12598.0395401 , 0.257489 , 0.243392, 0.276532, 0.249274, 0.586263  
 333 , 12626.5951772 , 0.259089 , 0.243392, 0.276532, 0.249274, 0.586263  
 334 , 12656.9588771 , 0.260565 , 0.243392, 0.276532, 0.249274, 0.586263  
 335 , 12727.1348832 , 0.255993 , 0.243392, 0.276532, 0.241109, 0.586263  
 336 , 12756.5858011 , 0.25781 , 0.243392, 0.276532, 0.241109, 0.586263  
 337 , 12785.2030852 , 0.253613 , 0.243392, 0.276532, 0.241109, 0.586263  
 338 , 12814.8943911 , 0.259557 , 0.243392, 0.276532, 0.241109, 0.586263  
 339 , 12844.5737622 , 0.258882 , 0.243392, 0.276532, 0.241109, 0.586263  
 340 , 12914.689152 , 0.258155 , 0.243392, 0.276532, 0.243272, 0.586263  
 341 , 12943.9779801 , 0.256127 , 0.243392, 0.276532, 0.243272, 0.586263  
 342 , 12972.5840781 , 0.25691 , 0.243392, 0.276532, 0.243272, 0.586263  
 343 , 13002.392391 , 0.25863 , 0.243392, 0.276532, 0.243272, 0.586263  
 344 , 13032.1800961 , 0.257733 , 0.243392, 0.276532, 0.243272, 0.586263  
 345 , 13102.3328412 , 0.253858 , 0.243392, 0.276532, 0.238233, 0.586263  
 346 , 13131.6368282 , 0.257133 , 0.243392, 0.276532, 0.238233, 0.586263  
 347 , 13160.1307371 , 0.258937 , 0.243392, 0.276532, 0.238233, 0.586263  
 348 , 13189.7142091 , 0.261384 , 0.243392, 0.276532, 0.238233, 0.586263  
 349 , 13218.901083 , 0.257429 , 0.243392, 0.276532, 0.238233, 0.586263  
 350 , 13289.54093 , 0.255931 , 0.243392, 0.276532, 0.240475, 0.586263  
 351 , 13318.39746 , 0.258338 , 0.243392, 0.276532, 0.240475, 0.586263  
 352 , 13348.1098261 , 0.256811 , 0.243392, 0.276532, 0.240475, 0.586263  
 353 , 13376.9559882 , 0.257692 , 0.243392, 0.276532, 0.240475, 0.586263  
 354 , 13407.0662961 , 0.261524 , 0.243392, 0.276532, 0.240475, 0.586263  
 355 , 13477.0938191 , 0.258053 , 0.243392, 0.276532, 0.244115, 0.586263  
 356 , 13506.572144 , 0.260237 , 0.243392, 0.276532, 0.244115, 0.586263  
 357 , 13535.174916 , 0.258701 , 0.243392, 0.276532, 0.244115, 0.586263  
 358 , 13564.989713 , 0.25972 , 0.243392, 0.276532, 0.244115, 0.586263  
 359 , 13594.869463 , 0.257054 , 0.243392, 0.276532, 0.244115, 0.586263  
 360 , 13665.010112 , 0.257125 , 0.243392, 0.276532, 0.243444, 0.586263  
 361 , 13693.7296309 , 0.260207 , 0.243392, 0.276532, 0.243444, 0.586263  
 362 , 13723.20438 , 0.257379 , 0.243392, 0.276532, 0.243444, 0.586263  
 363 , 13752.4893901 , 0.261817 , 0.243392, 0.276532, 0.243444, 0.586263  
 364 , 13781.7217321 , 0.259825 , 0.243392, 0.276532, 0.243444, 0.586263  
 365 , 13851.9825652 , 0.259531 , 0.243392, 0.276532, 0.245722, 0.586263  
 366 , 13881.579809 , 0.253128 , 0.243392, 0.276532, 0.245722, 0.586263  
 367 , 13910.7799411 , 0.260536 , 0.243392, 0.276532, 0.245722, 0.586263  
 368 , 13939.5710361 , 0.257221 , 0.243392, 0.276532, 0.245722, 0.586263  
 369 , 13969.281425 , 0.261072 , 0.243392, 0.276532, 0.245722, 0.586263  
 370 , 14039.216877 , 0.256743 , 0.243392, 0.276532, 0.242721, 0.586263  
 371 , 14068.446167 , 0.257052 , 0.243392, 0.276532, 0.242721, 0.586263  
 372 , 14096.973546 , 0.257257 , 0.243392, 0.276532, 0.242721, 0.586263  
 373 , 14126.547199 , 0.257622 , 0.243392, 0.276532, 0.242721, 0.586263  
 374 , 14156.298336 , 0.254475 , 0.243392, 0.276532, 0.242721, 0.586263  
 375 , 14226.4117961 , 0.254767 , 0.243392, 0.276532, 0.23995, 0.586263  
 376 , 14255.9003091 , 0.25671 , 0.243392, 0.276532, 0.23995, 0.586263  
 377 , 14284.5873191 , 0.259828 , 0.243392, 0.276532, 0.23995, 0.586263  
 378 , 14314.1856561 , 0.25717 , 0.243392, 0.276532, 0.23995, 0.586263  
 379 , 14343.946429 , 0.25839 , 0.243392, 0.276532, 0.23995, 0.586263  
 380 , 14413.8008749 , 0.25752 , 0.243392, 0.276532, 0.242436, 0.586263  
 381 , 14443.165328 , 0.260941 , 0.243392, 0.276532, 0.242436, 0.586263  
 382 , 14471.7658632 , 0.259768 , 0.243392, 0.276532, 0.242436, 0.586263  
 383 , 14501.410162 , 0.257195 , 0.243392, 0.276532, 0.242436, 0.586263  
 384 , 14530.7145481 , 0.259322 , 0.243392, 0.276532, 0.242436, 0.586263  
 385 , 14601.6433551 , 0.260869 , 0.243392, 0.276532, 0.24555, 0.586263  
 386 , 14630.2814472 , 0.260475 , 0.243392, 0.276532, 0.24555, 0.586263  
 387 , 14659.9543791 , 0.255524 , 0.243392, 0.276532, 0.24555, 0.586263  
 388 , 14688.4861112 , 0.260655 , 0.243392, 0.276532, 0.24555, 0.586263  
 389 , 14718.6654661 , 0.253085 , 0.243392, 0.276532, 0.24555, 0.586263  
 390 , 14788.528831 , 0.25747 , 0.243392, 0.276532, 0.24393, 0.586263  
 391 , 14817.8968771 , 0.257873 , 0.243392, 0.276532, 0.24393, 0.586263  
 392 , 14846.512141 , 0.257028 , 0.243392, 0.276532, 0.24393, 0.586263  
 393 , 14876.4518311 , 0.256253 , 0.243392, 0.276532, 0.24393, 0.586263  
 394 , 14906.199398 , 0.255555 , 0.243392, 0.276532, 0.24393, 0.586263  
 395 , 14976.4709392 , 0.255173 , 0.243392, 0.276532, 0.240375, 0.586263  
 396 , 15005.162318 , 0.254864 , 0.243392, 0.276532, 0.240375, 0.586263  
 397 , 15034.72455 , 0.253541 , 0.243392, 0.276532, 0.240375, 0.586263  
 398 , 15063.9824851 , 0.257122 , 0.243392, 0.276532, 0.240375, 0.586263  
 399 , 15093.07587 , 0.258667 , 0.243392, 0.276532, 0.240375, 0.586263  
 400 , 15163.384017 , 0.258144 , 0.243392, 0.276532, 0.24427, 0.586263  
 401 , 15193.2807891 , 0.257643 , 0.243392, 0.276532, 0.24427, 0.586263  
 402 , 15222.550406 , 0.256272 , 0.243392, 0.276532, 0.24427, 0.586263  
 403 , 15251.3009081 , 0.255943 , 0.243392, 0.276532, 0.24427, 0.586263  
 404 , 15281.438349 , 0.257709 , 0.243392, 0.276532, 0.24427, 0.586263  
 405 , 15351.314877 , 0.257041 , 0.243392, 0.276532, 0.241962, 0.586263  
 406 , 15380.6836262 , 0.255463 , 0.243392, 0.276532, 0.241962, 0.586263  
 407 , 15409.316061 , 0.258376 , 0.243392, 0.276532, 0.241962, 0.586263  
 408 , 15438.8535061 , 0.255936 , 0.243392, 0.276532, 0.241962, 0.586263  
 409 , 15468.552063 , 0.261051 , 0.243392, 0.276532, 0.241962, 0.586263  
 410 , 15538.3607171 , 0.258112 , 0.243392, 0.276532, 0.24369, 0.586263  
 411 , 15567.6201251 , 0.25504 , 0.243392, 0.276532, 0.24369, 0.586263  
 412 , 15596.1918271 , 0.255466 , 0.243392, 0.276532, 0.24369, 0.586263  
 413 , 15626.104656 , 0.258577 , 0.243392, 0.276532, 0.24369, 0.586263  
 414 , 15655.9535182 , 0.257212 , 0.243392, 0.276532, 0.24369, 0.586263  
 415 , 15727.1759632 , 0.25952 , 0.243392, 0.276532, 0.245587, 0.586263  
 416 , 15756.8329282 , 0.261185 , 0.243392, 0.276532, 0.245587, 0.586263  
 417 , 15785.8131142 , 0.254634 , 0.243392, 0.276532, 0.245587, 0.586263  
 418 , 15815.502054 , 0.257826 , 0.243392, 0.276532, 0.245587, 0.586263  
 419 , 15844.6255522 , 0.256376 , 0.243392, 0.276532, 0.245587, 0.586263  
 420 , 15915.521615 , 0.258912 , 0.243392, 0.276532, 0.244685, 0.586263  
 421 , 15943.973989 , 0.258049 , 0.243392, 0.276532, 0.244685, 0.586263  
 422 , 15973.471782 , 0.259702 , 0.243392, 0.276532, 0.244685, 0.586263  
 423 , 16002.1313682 , 0.257735 , 0.243392, 0.276532, 0.244685, 0.586263  
 424 , 16032.27525 , 0.255239 , 0.243392, 0.276532, 0.244685, 0.586263  
 425 , 16102.1989331 , 0.25441 , 0.243392, 0.276532, 0.23921, 0.586263  
 426 , 16131.5325871 , 0.258712 , 0.243392, 0.276532, 0.23921, 0.586263  
 427 , 16160.2591372 , 0.259658 , 0.243392, 0.276532, 0.23921, 0.586263  
 428 , 16189.902514 , 0.258645 , 0.243392, 0.276532, 0.23921, 0.586263  
 429 , 16219.809576 , 0.259319 , 0.243392, 0.276532, 0.23921, 0.586263  
 430 , 16289.9246461 , 0.255535 , 0.243392, 0.276532, 0.240542, 0.586263  
 431 , 16318.7664912 , 0.257776 , 0.243392, 0.276532, 0.240542, 0.586263  
 432 , 16348.23367 , 0.255765 , 0.243392, 0.276532, 0.240542, 0.586263  
 433 , 16377.6535051 , 0.259371 , 0.243392, 0.276532, 0.240542, 0.586263  
 434 , 16406.852561 , 0.259045 , 0.243392, 0.276532, 0.240542, 0.586263  
 435 , 16477.025965 , 0.254711 , 0.243392, 0.276532, 0.240209, 0.586263  
 436 , 16506.7125242 , 0.258646 , 0.243392, 0.276532, 0.240209, 0.586263  
 437 , 16535.9864981 , 0.255432 , 0.243392, 0.276532, 0.240209, 0.586263  
 438 , 16564.4953279 , 0.255605 , 0.243392, 0.276532, 0.240209, 0.586263  
 439 , 16594.718761 , 0.258858 , 0.243392, 0.276532, 0.240209, 0.586263  
 440 , 16664.690475 , 0.261027 , 0.243392, 0.276532, 0.247676, 0.586263  
 441 , 16694.1258352 , 0.262988 , 0.243392, 0.276532, 0.247676, 0.586263  
 442 , 16722.829828 , 0.255164 , 0.243392, 0.276532, 0.247676, 0.586263  
 443 , 16752.5790601 , 0.258108 , 0.243392, 0.276532, 0.247676, 0.586263  
 444 , 16782.5151091 , 0.258663 , 0.243392, 0.276532, 0.247676, 0.586263  
 445 , 16852.4183381 , 0.255546 , 0.243392, 0.276532, 0.24141, 0.586263  
 446 , 16881.725266 , 0.25613 , 0.243392, 0.276532, 0.24141, 0.586263  
 447 , 16910.4050181 , 0.260323 , 0.243392, 0.276532, 0.24141, 0.586263  
 448 , 16940.2259681 , 0.258853 , 0.243392, 0.276532, 0.24141, 0.586263  
 449 , 16969.9254901 , 0.256024 , 0.243392, 0.276532, 0.24141, 0.586263  
 450 , 17039.826664 , 0.258682 , 0.243392, 0.276532, 0.243868, 0.586263  
 451 , 17069.1559491 , 0.258334 , 0.243392, 0.276532, 0.243868, 0.586263  
 452 , 17097.738806 , 0.257269 , 0.243392, 0.276532, 0.243868, 0.586263  
 453 , 17127.344758 , 0.258611 , 0.243392, 0.276532, 0.243868, 0.586263  
 454 , 17156.6703122 , 0.25502 , 0.243392, 0.276532, 0.243868, 0.586263  
 455 , 17227.778142 , 0.25613 , 0.243392, 0.276532, 0.241835, 0.586263  
 456 , 17256.5466521 , 0.259517 , 0.243392, 0.276532, 0.241835, 0.586263  
 457 , 17286.1063581 , 0.255454 , 0.243392, 0.276532, 0.241835, 0.586263  
 458 , 17314.812367 , 0.25834 , 0.243392, 0.276532, 0.241835, 0.586263  
 459 , 17345.2211461 , 0.258703 , 0.243392, 0.276532, 0.241835, 0.586263  
 460 , 17415.2910562 , 0.259518 , 0.243392, 0.276532, 0.245734, 0.586263  
 461 , 17444.801295 , 0.253505 , 0.243392, 0.276532, 0.245734, 0.586263  
 462 , 17473.455214 , 0.260654 , 0.243392, 0.276532, 0.245734, 0.586263  
 463 , 17503.4827771 , 0.259992 , 0.243392, 0.276532, 0.245734, 0.586263  
 464 , 17533.7383091 , 0.256668 , 0.243392, 0.276532, 0.245734, 0.586263  
 465 , 17603.6375592 , 0.255499 , 0.243392, 0.276532, 0.241109, 0.586263  
 466 , 17632.1470921 , 0.25953 , 0.243392, 0.276532, 0.241109, 0.586263  
 467 , 17661.5828631 , 0.257999 , 0.243392, 0.276532, 0.241109, 0.586263  
 468 , 17690.8558211 , 0.261384 , 0.243392, 0.276532, 0.241109, 0.586263  
 469 , 17720.0715442 , 0.259263 , 0.243392, 0.276532, 0.241109, 0.586263  
 470 , 17791.0333362 , 0.258103 , 0.243392, 0.276532, 0.242603, 0.586263  
