#wRandFlip 
#The training is running for 1000 chunks, each with 1008 images. That are about 17 epochs. The validation sample contains 3078 images. 
#round  ,time, mean_train_loss , mean_valid_loss, mean_sliced_accuracy, mean_train_loss_test, mean_accuracy 
#  starting learning rate to 0.010000 
 609 , 22503.344975 , 0.26247 , 0.251796, 0.276245, 0.250538, 0.136393  
 610 , 22576.0270219 , 0.261392 , 0.251813, 0.276254, 0.250773, 0.136393  
 611 , 22604.3599939 , 0.261691 , 0.251813, 0.276254, 0.250773, 0.136393  
 612 , 22633.8369558 , 0.264306 , 0.251813, 0.276254, 0.250773, 0.136393  
 613 , 22662.292732 , 0.263023 , 0.251813, 0.276254, 0.250773, 0.136393  
 614 , 22690.4020729 , 0.262928 , 0.251813, 0.276254, 0.250773, 0.136393  
 615 , 22759.9537458 , 0.2622 , 0.252145, 0.276264, 0.25279, 0.139323  
 616 , 22788.0978088 , 0.261064 , 0.252145, 0.276264, 0.25279, 0.139323  
 617 , 22817.428484 , 0.262171 , 0.252145, 0.276264, 0.25279, 0.139323  
 618 , 22845.5473189 , 0.263511 , 0.252145, 0.276264, 0.25279, 0.139323  
 619 , 22873.5832598 , 0.262237 , 0.252145, 0.276264, 0.25279, 0.139323  
 620 , 22943.4310498 , 0.26368 , 0.252196, 0.276315, 0.25157, 0.140625  
 621 , 22971.6818569 , 0.260869 , 0.252196, 0.276315, 0.25157, 0.140625  
 622 , 23001.09003 , 0.264675 , 0.252196, 0.276315, 0.25157, 0.140625  
 623 , 23029.3077619 , 0.262093 , 0.252196, 0.276315, 0.25157, 0.140625  
 624 , 23057.5075579 , 0.260396 , 0.252196, 0.276315, 0.25157, 0.140625  
 625 , 23127.249141 , 0.264987 , 0.251905, 0.276252, 0.252173, 0.135742  
 626 , 23155.4995518 , 0.264236 , 0.251905, 0.276252, 0.252173, 0.135742  
 627 , 23184.8303058 , 0.2621 , 0.251905, 0.276252, 0.252173, 0.135742  
 628 , 23213.0902028 , 0.262916 , 0.251905, 0.276252, 0.252173, 0.135742  
 629 , 23241.2567389 , 0.261979 , 0.251905, 0.276252, 0.252173, 0.135742  
 630 , 23311.1865368 , 0.259316 , 0.251633, 0.276228, 0.250566, 0.132487  
 631 , 23339.4289029 , 0.262642 , 0.251633, 0.276228, 0.250566, 0.132487  
 632 , 23368.9919548 , 0.26518 , 0.251633, 0.276228, 0.250566, 0.132487  
 633 , 23397.3808379 , 0.259605 , 0.251633, 0.276228, 0.250566, 0.132487  
 634 , 23425.5618169 , 0.261236 , 0.251633, 0.276228, 0.250566, 0.132487  
 635 , 23495.365546 , 0.260587 , 0.251875, 0.276177, 0.250988, 0.136393  
 636 , 23523.5605378 , 0.262858 , 0.251875, 0.276177, 0.250988, 0.136393  
 637 , 23553.0054538 , 0.260063 , 0.251875, 0.276177, 0.250988, 0.136393  
 638 , 23581.187259 , 0.261644 , 0.251875, 0.276177, 0.250988, 0.136393  
 639 , 23609.3377819 , 0.262127 , 0.251875, 0.276177, 0.250988, 0.136393  
 640 , 23683.907691 , 0.261773 , 0.251725, 0.276153, 0.250939, 0.133789  
 641 , 23712.0205419 , 0.263311 , 0.251725, 0.276153, 0.250939, 0.133789  
 642 , 23741.1990509 , 0.262007 , 0.251725, 0.276153, 0.250939, 0.133789  
 643 , 23769.2223818 , 0.262645 , 0.251725, 0.276153, 0.250939, 0.133789  
 644 , 23797.2756329 , 0.260826 , 0.251725, 0.276153, 0.250939, 0.133789  
 645 , 23867.0175958 , 0.264787 , 0.251589, 0.276215, 0.252018, 0.130534  
 646 , 23895.3007438 , 0.261985 , 0.251589, 0.276215, 0.252018, 0.130534  
 647 , 23924.6901748 , 0.259646 , 0.251589, 0.276215, 0.252018, 0.130534  
 648 , 23953.0104368 , 0.26214 , 0.251589, 0.276215, 0.252018, 0.130534  
 649 , 23981.2161748 , 0.263629 , 0.251589, 0.276215, 0.252018, 0.130534  
 650 , 24050.8894138 , 0.26737 , 0.25164, 0.276179, 0.253405, 0.132487  
 651 , 24079.1144328 , 0.263871 , 0.25164, 0.276179, 0.253405, 0.132487  
 652 , 24108.663342 , 0.262884 , 0.25164, 0.276179, 0.253405, 0.132487  
 653 , 24136.9058549 , 0.261482 , 0.25164, 0.276179, 0.253405, 0.132487  
 654 , 24165.0929859 , 0.26117 , 0.25164, 0.276179, 0.253405, 0.132487  
 655 , 24234.8762178 , 0.260853 , 0.252012, 0.276258, 0.249226, 0.137695  
 656 , 24263.24663 , 0.260215 , 0.252012, 0.276258, 0.249226, 0.137695  
 657 , 24292.7438478 , 0.262486 , 0.252012, 0.276258, 0.249226, 0.137695  
 658 , 24320.9590249 , 0.260222 , 0.252012, 0.276258, 0.249226, 0.137695  
 659 , 24349.1302748 , 0.262084 , 0.252012, 0.276258, 0.249226, 0.137695  
 660 , 24418.9089849 , 0.261292 , 0.251723, 0.276164, 0.252164, 0.133789  
 661 , 24447.1408608 , 0.260779 , 0.251723, 0.276164, 0.252164, 0.133789  
 662 , 24476.5512159 , 0.262397 , 0.251723, 0.276164, 0.252164, 0.133789  
 663 , 24509.207232 , 0.261999 , 0.251723, 0.276164, 0.252164, 0.133789  
 664 , 24537.1345229 , 0.260511 , 0.251723, 0.276164, 0.252164, 0.133789  
 665 , 24606.8604188 , 0.256583 , 0.251867, 0.276168, 0.246569, 0.135742  
 666 , 24634.989677 , 0.258823 , 0.251867, 0.276168, 0.246569, 0.135742  
 667 , 24664.2703669 , 0.261719 , 0.251867, 0.276168, 0.246569, 0.135742  
 668 , 24692.5370789 , 0.264662 , 0.251867, 0.276168, 0.246569, 0.135742  
 669 , 24720.7556858 , 0.263088 , 0.251867, 0.276168, 0.246569, 0.135742  
 670 , 24790.6000969 , 0.266477 , 0.252282, 0.27626, 0.252001, 0.142578  
 671 , 24823.4031749 , 0.260946 , 0.252282, 0.27626, 0.252001, 0.142578  
 672 , 24852.5686779 , 0.26654 , 0.252282, 0.27626, 0.252001, 0.142578  
 673 , 24880.6554599 , 0.263541 , 0.252282, 0.27626, 0.252001, 0.142578  
 674 , 24908.682158 , 0.260552 , 0.252282, 0.27626, 0.252001, 0.142578  
 675 , 24978.1033399 , 0.259728 , 0.251981, 0.276307, 0.251193, 0.136068  
 676 , 25005.970963 , 0.266052 , 0.251981, 0.276307, 0.251193, 0.136068  
 677 , 25035.2233758 , 0.264942 , 0.251981, 0.276307, 0.251193, 0.136068  
 678 , 25063.5283959 , 0.261681 , 0.251981, 0.276307, 0.251193, 0.136068  
 679 , 25091.7056348 , 0.261873 , 0.251981, 0.276307, 0.251193, 0.136068  
 680 , 25161.2110338 , 0.262203 , 0.251921, 0.276195, 0.250656, 0.13737  
 681 , 25189.4313009 , 0.259987 , 0.251921, 0.276195, 0.250656, 0.13737  
 682 , 25218.8309488 , 0.261599 , 0.251921, 0.276195, 0.250656, 0.13737  
 683 , 25246.9737649 , 0.259553 , 0.251921, 0.276195, 0.250656, 0.13737  
 684 , 25275.0643668 , 0.25856 , 0.251921, 0.276195, 0.250656, 0.13737  
 685 , 25344.6038048 , 0.258537 , 0.251796, 0.27622, 0.246763, 0.135417  
 686 , 25372.810184 , 0.261808 , 0.251796, 0.27622, 0.246763, 0.135417  
 687 , 25401.9468179 , 0.261503 , 0.251796, 0.27622, 0.246763, 0.135417  
 688 , 25430.110873 , 0.261555 , 0.251796, 0.27622, 0.246763, 0.135417  
 689 , 25458.1219668 , 0.261818 , 0.251796, 0.27622, 0.246763, 0.135417  
 690 , 25532.8408308 , 0.260945 , 0.25211, 0.276277, 0.252785, 0.140299  
 691 , 25561.0017638 , 0.264844 , 0.25211, 0.276277, 0.252785, 0.140299  
 692 , 25590.3892109 , 0.262875 , 0.25211, 0.276277, 0.252785, 0.140299  
 693 , 25618.5705869 , 0.263023 , 0.25211, 0.276277, 0.252785, 0.140299  
 694 , 25646.6397789 , 0.26435 , 0.25211, 0.276277, 0.252785, 0.140299  
 695 , 25716.4457288 , 0.263225 , 0.251954, 0.276119, 0.251873, 0.136719  
 696 , 25744.6361499 , 0.266785 , 0.251954, 0.276119, 0.251873, 0.136719  
 697 , 25774.145752 , 0.261347 , 0.251954, 0.276119, 0.251873, 0.136719  
 698 , 25802.3484099 , 0.26327 , 0.251954, 0.276119, 0.251873, 0.136719  
 699 , 25830.6797919 , 0.263479 , 0.251954, 0.276119, 0.251873, 0.136719  
 700 , 25900.6364629 , 0.259273 , 0.252151, 0.276301, 0.249855, 0.139974  
 701 , 25929.0847239 , 0.261742 , 0.252151, 0.276301, 0.249855, 0.139974  
 702 , 25959.7139668 , 0.257236 , 0.252151, 0.276301, 0.249855, 0.139974  
 703 , 25991.101671 , 0.258012 , 0.252151, 0.276301, 0.249855, 0.139974  
 704 , 26019.191649 , 0.261948 , 0.252151, 0.276301, 0.249855, 0.139974  
 705 , 26088.5880899 , 0.264034 , 0.252225, 0.276402, 0.251507, 0.140299  
 706 , 26116.767617 , 0.263225 , 0.252225, 0.276402, 0.251507, 0.140299  
 707 , 26146.227247 , 0.260422 , 0.252225, 0.276402, 0.251507, 0.140299  
 708 , 26174.5953188 , 0.260742 , 0.252225, 0.276402, 0.251507, 0.140299  
 709 , 26202.6348369 , 0.263027 , 0.252225, 0.276402, 0.251507, 0.140299  
 710 , 26272.898428 , 0.262385 , 0.251643, 0.276303, 0.252412, 0.131185  
 711 , 26301.0623639 , 0.262965 , 0.251643, 0.276303, 0.252412, 0.131185  
 712 , 26330.3199489 , 0.264709 , 0.251643, 0.276303, 0.252412, 0.131185  
 713 , 26358.5398989 , 0.264224 , 0.251643, 0.276303, 0.252412, 0.131185  
 714 , 26386.6000118 , 0.264447 , 0.251643, 0.276303, 0.252412, 0.131185  
 715 , 26460.1457539 , 0.264607 , 0.252054, 0.276199, 0.252327, 0.139648  
 716 , 26488.1287229 , 0.262262 , 0.252054, 0.276199, 0.252327, 0.139648  
 717 , 26517.3193269 , 0.261533 , 0.252054, 0.276199, 0.252327, 0.139648  
 718 , 26545.4348898 , 0.257398 , 0.252054, 0.276199, 0.252327, 0.139648  
 719 , 26573.3962429 , 0.263625 , 0.252054, 0.276199, 0.252327, 0.139648  
 720 , 26643.0925829 , 0.261434 , 0.25197, 0.276196, 0.250712, 0.136393  
 721 , 26671.2083418 , 0.259917 , 0.25197, 0.276196, 0.250712, 0.136393  
 722 , 26700.5945079 , 0.263351 , 0.25197, 0.276196, 0.250712, 0.136393  
 723 , 26728.7373998 , 0.262431 , 0.25197, 0.276196, 0.250712, 0.136393  
 724 , 26756.8558788 , 0.264015 , 0.25197, 0.276196, 0.250712, 0.136393  
 725 , 26826.4206789 , 0.260596 , 0.25175, 0.276183, 0.250055, 0.134766  
 726 , 26854.4725249 , 0.262263 , 0.25175, 0.276183, 0.250055, 0.134766  
 727 , 26883.7128708 , 0.264782 , 0.25175, 0.276183, 0.250055, 0.134766  
 728 , 26911.9809179 , 0.260288 , 0.25175, 0.276183, 0.250055, 0.134766  
 729 , 26940.2241778 , 0.263976 , 0.25175, 0.276183, 0.250055, 0.134766  
 730 , 27009.8357239 , 0.263656 , 0.251678, 0.27619, 0.251159, 0.134115  
 731 , 27038.1551368 , 0.262954 , 0.251678, 0.27619, 0.251159, 0.134115  
 732 , 27067.4186809 , 0.263031 , 0.251678, 0.27619, 0.251159, 0.134115  
 733 , 27095.580565 , 0.263511 , 0.251678, 0.27619, 0.251159, 0.134115  
 734 , 27123.8302169 , 0.263003 , 0.251678, 0.27619, 0.251159, 0.134115  
 735 , 27193.5832529 , 0.262554 , 0.252075, 0.276269, 0.250816, 0.138672  
 736 , 27221.8474789 , 0.262255 , 0.252075, 0.276269, 0.250816, 0.138672  
 737 , 27251.147362 , 0.262274 , 0.252075, 0.276269, 0.250816, 0.138672  
 738 , 27279.398191 , 0.262946 , 0.252075, 0.276269, 0.250816, 0.138672  
 739 , 27307.5888069 , 0.26281 , 0.252075, 0.276269, 0.250816, 0.138672  
 740 , 27381.9966049 , 0.26339 , 0.251909, 0.276209, 0.251795, 0.136068  
 741 , 27410.1265368 , 0.258002 , 0.251909, 0.276209, 0.251795, 0.136068  
 742 , 27439.592665 , 0.260106 , 0.251909, 0.276209, 0.251795, 0.136068  
 743 , 27467.9102519 , 0.261387 , 0.251909, 0.276209, 0.251795, 0.136068  
 744 , 27496.1699648 , 0.263386 , 0.251909, 0.276209, 0.251795, 0.136068  
 745 , 27565.8261459 , 0.258834 , 0.251978, 0.276197, 0.249435, 0.137044  
 746 , 27594.016078 , 0.258213 , 0.251978, 0.276197, 0.249435, 0.137044  
 747 , 27623.3444228 , 0.26425 , 0.251978, 0.276197, 0.249435, 0.137044  
 748 , 27651.5945339 , 0.263544 , 0.251978, 0.276197, 0.249435, 0.137044  
 749 , 27679.8614509 , 0.262446 , 0.251978, 0.276197, 0.249435, 0.137044  
 750 , 27752.7440078 , 0.263168 , 0.251485, 0.276233, 0.252407, 0.130208  
 751 , 27780.9060218 , 0.262385 , 0.251485, 0.276233, 0.252407, 0.130208  
 752 , 27810.4307678 , 0.258228 , 0.251485, 0.276233, 0.252407, 0.130208  
 753 , 27838.7992179 , 0.259101 , 0.251485, 0.276233, 0.252407, 0.130208  
 754 , 27866.8295159 , 0.262299 , 0.251485, 0.276233, 0.252407, 0.130208  
 755 , 27936.6153078 , 0.264135 , 0.252047, 0.276331, 0.253296, 0.137044  
 756 , 27964.9286869 , 0.258851 , 0.252047, 0.276331, 0.253296, 0.137044  
 757 , 27994.3917599 , 0.257597 , 0.252047, 0.276331, 0.253296, 0.137044  
 758 , 28022.6770039 , 0.261512 , 0.252047, 0.276331, 0.253296, 0.137044  
 759 , 28050.8764398 , 0.261368 , 0.252047, 0.276331, 0.253296, 0.137044  
 760 , 28120.8973839 , 0.261789 , 0.251946, 0.2763, 0.248083, 0.135742  
 761 , 28148.9394839 , 0.2619 , 0.251946, 0.2763, 0.248083, 0.135742  
 762 , 28178.1569588 , 0.265523 , 0.251946, 0.2763, 0.248083, 0.135742  
 763 , 28206.34427 , 0.261928 , 0.251946, 0.2763, 0.248083, 0.135742  
 764 , 28234.4204159 , 0.259987 , 0.251946, 0.2763, 0.248083, 0.135742  
 765 , 28304.2357538 , 0.262278 , 0.251984, 0.276355, 0.249594, 0.135417  
 766 , 28332.4262338 , 0.258282 , 0.251984, 0.276355, 0.249594, 0.135417  
 767 , 28361.7151389 , 0.261471 , 0.251984, 0.276355, 0.249594, 0.135417  
 768 , 28389.8872919 , 0.260337 , 0.251984, 0.276355, 0.249594, 0.135417  
 769 , 28422.8764868 , 0.263032 , 0.251984, 0.276355, 0.249594, 0.135417  
 770 , 28492.3859959 , 0.260535 , 0.251717, 0.276242, 0.253054, 0.132812  
 771 , 28520.5824919 , 0.264483 , 0.251717, 0.276242, 0.253054, 0.132812  
 772 , 28549.8580198 , 0.263274 , 0.251717, 0.276242, 0.253054, 0.132812  
 773 , 28578.0962269 , 0.262848 , 0.251717, 0.276242, 0.253054, 0.132812  
 774 , 28606.2134609 , 0.261702 , 0.251717, 0.276242, 0.253054, 0.132812  
 775 , 28675.8728058 , 0.260862 , 0.251934, 0.276323, 0.249477, 0.136719  
 776 , 28704.1703229 , 0.262046 , 0.251934, 0.276323, 0.249477, 0.136719  
 777 , 28733.6193449 , 0.261767 , 0.251934, 0.276323, 0.249477, 0.136719  
 778 , 28761.8257549 , 0.259294 , 0.251934, 0.276323, 0.249477, 0.136719  
 779 , 28790.1308298 , 0.264327 , 0.251934, 0.276323, 0.249477, 0.136719  
 780 , 28860.0368209 , 0.26301 , 0.251709, 0.276285, 0.252011, 0.133789  
 781 , 28888.161907 , 0.262207 , 0.251709, 0.276285, 0.252011, 0.133789  
 782 , 28917.4425778 , 0.258999 , 0.251709, 0.276285, 0.252011, 0.133789  
 783 , 28945.6463318 , 0.26451 , 0.251709, 0.276285, 0.252011, 0.133789  
 784 , 28973.7178509 , 0.262931 , 0.251709, 0.276285, 0.252011, 0.133789  
 785 , 29043.475837 , 0.259185 , 0.251944, 0.276296, 0.249347, 0.138346  
 786 , 29071.7954998 , 0.259688 , 0.251944, 0.276296, 0.249347, 0.138346  
 787 , 29101.2707679 , 0.260476 , 0.251944, 0.276296, 0.249347, 0.138346  
 788 , 29129.4894929 , 0.26188 , 0.251944, 0.276296, 0.249347, 0.138346  
 789 , 29157.6241839 , 0.263188 , 0.251944, 0.276296, 0.249347, 0.138346  
 790 , 29232.2506499 , 0.263719 , 0.251946, 0.276338, 0.252167, 0.138346  
 791 , 29260.389622 , 0.261411 , 0.251946, 0.276338, 0.252167, 0.138346  
 792 , 29289.696836 , 0.262076 , 0.251946, 0.276338, 0.252167, 0.138346  
 793 , 29318.0454378 , 0.257468 , 0.251946, 0.276338, 0.252167, 0.138346  
 794 , 29346.3137078 , 0.258881 , 0.251946, 0.276338, 0.252167, 0.138346  
 795 , 29415.9729719 , 0.263768 , 0.252194, 0.276256, 0.251349, 0.140299  
 796 , 29444.330297 , 0.26189 , 0.252194, 0.276256, 0.251349, 0.140299  
 797 , 29473.8264539 , 0.263933 , 0.252194, 0.276256, 0.251349, 0.140299  
 798 , 29502.4141338 , 0.262338 , 0.252194, 0.276256, 0.251349, 0.140299  
 799 , 29530.5685279 , 0.260228 , 0.252194, 0.276256, 0.251349, 0.140299  
 800 , 29600.4684548 , 0.265521 , 0.251989, 0.27625, 0.253679, 0.136393  
#  setting learning rate to 0.001000 
 801 , 29633.7171748 , 0.263004 , 0.251989, 0.27625, 0.253679, 0.136393  
 802 , 29662.9576449 , 0.261527 , 0.251989, 0.27625, 0.253679, 0.136393  
 803 , 29691.1472509 , 0.260755 , 0.251989, 0.27625, 0.253679, 0.136393  
 804 , 29719.2241409 , 0.265877 , 0.251989, 0.27625, 0.253679, 0.136393  
 805 , 29788.5619228 , 0.264399 , 0.251867, 0.276264, 0.251331, 0.133789  
 806 , 29816.7317369 , 0.262505 , 0.251867, 0.276264, 0.251331, 0.133789  
 807 , 29846.0545688 , 0.262521 , 0.251867, 0.276264, 0.251331, 0.133789  
 808 , 29874.4058349 , 0.263197 , 0.251867, 0.276264, 0.251331, 0.133789  
 809 , 29902.4365869 , 0.257827 , 0.251867, 0.276264, 0.251331, 0.133789  
 810 , 29971.7190878 , 0.262969 , 0.251712, 0.276189, 0.250526, 0.13151  
 811 , 29999.7715368 , 0.260758 , 0.251712, 0.276189, 0.250526, 0.13151  
 812 , 30028.9635618 , 0.258591 , 0.251712, 0.276189, 0.250526, 0.13151  
 813 , 30057.0242138 , 0.262292 , 0.251712, 0.276189, 0.250526, 0.13151  
 814 , 30085.0373528 , 0.261611 , 0.251712, 0.276189, 0.250526, 0.13151  
 815 , 30154.4754808 , 0.261547 , 0.251522, 0.276197, 0.251902, 0.128906  
 816 , 30182.6098599 , 0.261797 , 0.251522, 0.276197, 0.251902, 0.128906  
 817 , 30211.7811239 , 0.260144 , 0.251522, 0.276197, 0.251902, 0.128906  
 818 , 30239.919524 , 0.260675 , 0.251522, 0.276197, 0.251902, 0.128906  
 819 , 30268.0256958 , 0.262387 , 0.251522, 0.276197, 0.251902, 0.128906  
 820 , 30337.5506508 , 0.262378 , 0.251721, 0.27609, 0.251967, 0.133138  
 821 , 30365.6489308 , 0.261054 , 0.251721, 0.27609, 0.251967, 0.133138  
 822 , 30394.9071989 , 0.262004 , 0.251721, 0.27609, 0.251967, 0.133138  
 823 , 30423.2796569 , 0.262406 , 0.251721, 0.27609, 0.251967, 0.133138  
 824 , 30451.3276918 , 0.263363 , 0.251721, 0.27609, 0.251967, 0.133138  
 825 , 30520.7779808 , 0.261259 , 0.251848, 0.276243, 0.250972, 0.13444  
 826 , 30548.9239149 , 0.265429 , 0.251848, 0.276243, 0.250972, 0.13444  
 827 , 30578.2193959 , 0.265729 , 0.251848, 0.276243, 0.250972, 0.13444  
 828 , 30606.5220809 , 0.261298 , 0.251848, 0.276243, 0.250972, 0.13444  
 829 , 30634.7141719 , 0.263224 , 0.251848, 0.276243, 0.250972, 0.13444  
 830 , 30704.2952709 , 0.261036 , 0.251893, 0.276162, 0.250691, 0.135742  
 831 , 30732.4792619 , 0.262599 , 0.251893, 0.276162, 0.250691, 0.135742  
 832 , 30762.1115029 , 0.262048 , 0.251893, 0.276162, 0.250691, 0.135742  
 833 , 30790.3037119 , 0.25902 , 0.251893, 0.276162, 0.250691, 0.135742  
 834 , 30818.4429178 , 0.264086 , 0.251893, 0.276162, 0.250691, 0.135742  
 835 , 30888.1746588 , 0.261832 , 0.251947, 0.276267, 0.249246, 0.135091  
 836 , 30916.3807249 , 0.259011 , 0.251947, 0.276267, 0.249246, 0.135091  
 837 , 30945.7597978 , 0.257998 , 0.251947, 0.276267, 0.249246, 0.135091  
 838 , 30974.03421 , 0.259783 , 0.251947, 0.276267, 0.249246, 0.135091  
 839 , 31002.3363378 , 0.260786 , 0.251947, 0.276267, 0.249246, 0.135091  
 840 , 31074.892102 , 0.259568 , 0.25207, 0.276277, 0.248347, 0.138021  
 841 , 31103.0160539 , 0.26245 , 0.25207, 0.276277, 0.248347, 0.138021  
 842 , 31132.4765148 , 0.263915 , 0.25207, 0.276277, 0.248347, 0.138021  
 843 , 31160.6250989 , 0.263367 , 0.25207, 0.276277, 0.248347, 0.138021  
 844 , 31188.705143 , 0.260612 , 0.25207, 0.276277, 0.248347, 0.138021  
 845 , 31258.3119228 , 0.267774 , 0.251754, 0.276216, 0.252524, 0.133138  
 846 , 31286.547812 , 0.260204 , 0.251754, 0.276216, 0.252524, 0.133138  
 847 , 31315.9103858 , 0.26021 , 0.251754, 0.276216, 0.252524, 0.133138  
 848 , 31344.0694568 , 0.263601 , 0.251754, 0.276216, 0.252524, 0.133138  
 849 , 31372.4147699 , 0.261875 , 0.251754, 0.276216, 0.252524, 0.133138  
 850 , 31442.4239669 , 0.260539 , 0.251971, 0.276307, 0.249862, 0.135742  
 851 , 31470.6105268 , 0.26003 , 0.251971, 0.276307, 0.249862, 0.135742  
 852 , 31499.9893148 , 0.262322 , 0.251971, 0.276307, 0.249862, 0.135742  
 853 , 31528.2165248 , 0.261167 , 0.251971, 0.276307, 0.249862, 0.135742  
 854 , 31556.3768818 , 0.264379 , 0.251971, 0.276307, 0.249862, 0.135742  
 855 , 31626.2705488 , 0.264427 , 0.251863, 0.27613, 0.250692, 0.134115  
 856 , 31654.282815 , 0.259618 , 0.251863, 0.27613, 0.250692, 0.134115  
 857 , 31688.6504128 , 0.26302 , 0.251863, 0.27613, 0.250692, 0.134115  
 858 , 31716.648423 , 0.262738 , 0.251863, 0.27613, 0.250692, 0.134115  
 859 , 31744.8446379 , 0.260153 , 0.251863, 0.27613, 0.250692, 0.134115  
 860 , 31814.6316519 , 0.259118 , 0.251911, 0.276352, 0.249181, 0.13444  
 861 , 31842.667521 , 0.26283 , 0.251911, 0.276352, 0.249181, 0.13444  
 862 , 31872.08355 , 0.264884 , 0.251911, 0.276352, 0.249181, 0.13444  
 863 , 31900.3218238 , 0.261955 , 0.251911, 0.276352, 0.249181, 0.13444  
 864 , 31928.2808478 , 0.261333 , 0.251911, 0.276352, 0.249181, 0.13444  
 865 , 31997.8920169 , 0.262139 , 0.251769, 0.2762, 0.252095, 0.132487  
 866 , 32031.0462859 , 0.261791 , 0.251769, 0.2762, 0.252095, 0.132487  
 867 , 32060.100848 , 0.26272 , 0.251769, 0.2762, 0.252095, 0.132487  
 868 , 32088.2401438 , 0.262543 , 0.251769, 0.2762, 0.252095, 0.132487  
 869 , 32116.1838198 , 0.260862 , 0.251769, 0.2762, 0.252095, 0.132487  
 870 , 32185.5084069 , 0.262238 , 0.251856, 0.276212, 0.250252, 0.133789  
 871 , 32213.5476589 , 0.262786 , 0.251856, 0.276212, 0.250252, 0.133789  
 872 , 32242.7769229 , 0.26526 , 0.251856, 0.276212, 0.250252, 0.133789  
 873 , 32270.9587679 , 0.263252 , 0.251856, 0.276212, 0.250252, 0.133789  
 874 , 32299.0407839 , 0.26312 , 0.251856, 0.276212, 0.250252, 0.133789  
 875 , 32368.376483 , 0.261469 , 0.251982, 0.276412, 0.250717, 0.136393  
 876 , 32396.4482508 , 0.25853 , 0.251982, 0.276412, 0.250717, 0.136393  
 877 , 32425.5830109 , 0.258097 , 0.251982, 0.276412, 0.250717, 0.136393  
 878 , 32453.6647429 , 0.261183 , 0.251982, 0.276412, 0.250717, 0.136393  
 879 , 32481.57424 , 0.258461 , 0.251982, 0.276412, 0.250717, 0.136393  
 880 , 32550.778466 , 0.265729 , 0.251827, 0.276244, 0.251209, 0.133464  
 881 , 32578.8241668 , 0.262772 , 0.251827, 0.276244, 0.251209, 0.133464  
 882 , 32607.949163 , 0.260518 , 0.251827, 0.276244, 0.251209, 0.133464  
 883 , 32636.0714209 , 0.258985 , 0.251827, 0.276244, 0.251209, 0.133464  
 884 , 32664.2464459 , 0.262996 , 0.251827, 0.276244, 0.251209, 0.133464  
 885 , 32733.6018388 , 0.261749 , 0.252244, 0.276412, 0.250337, 0.140625  
 886 , 32761.5833418 , 0.26005 , 0.252244, 0.276412, 0.250337, 0.140625  
 887 , 32790.6967289 , 0.259911 , 0.252244, 0.276412, 0.250337, 0.140625  
 888 , 32818.9030399 , 0.260852 , 0.252244, 0.276412, 0.250337, 0.140625  
 889 , 32846.9746869 , 0.260565 , 0.252244, 0.276412, 0.250337, 0.140625  
 890 , 32916.415875 , 0.262182 , 0.251848, 0.276218, 0.251058, 0.135417  
 891 , 32944.4569938 , 0.26341 , 0.251848, 0.276218, 0.251058, 0.135417  
 892 , 32973.7495868 , 0.262057 , 0.251848, 0.276218, 0.251058, 0.135417  
 893 , 33001.9025209 , 0.265619 , 0.251848, 0.276218, 0.251058, 0.135417  
 894 , 33029.8584599 , 0.260581 , 0.251848, 0.276218, 0.251058, 0.135417  
 895 , 33099.3800929 , 0.262346 , 0.251884, 0.276254, 0.251823, 0.135417  
 896 , 33127.5846808 , 0.258153 , 0.251884, 0.276254, 0.251823, 0.135417  
 897 , 33156.9142809 , 0.263032 , 0.251884, 0.276254, 0.251823, 0.135417  
 898 , 33185.05124 , 0.263999 , 0.251884, 0.276254, 0.251823, 0.135417  
 899 , 33213.142453 , 0.262472 , 0.251884, 0.276254, 0.251823, 0.135417  
 900 , 33282.4367888 , 0.258751 , 0.25207, 0.27635, 0.2495, 0.137695  
 901 , 33310.6770298 , 0.262675 , 0.25207, 0.27635, 0.2495, 0.137695  
 902 , 33340.0106609 , 0.260879 , 0.25207, 0.27635, 0.2495, 0.137695  
 903 , 33368.125541 , 0.263453 , 0.25207, 0.27635, 0.2495, 0.137695  
 904 , 33396.1622429 , 0.263059 , 0.25207, 0.27635, 0.2495, 0.137695  
 905 , 33466.5159309 , 0.267967 , 0.252193, 0.276409, 0.253691, 0.140299  
 906 , 33494.7042809 , 0.261486 , 0.252193, 0.276409, 0.253691, 0.140299  
 907 , 33523.8212459 , 0.259745 , 0.252193, 0.276409, 0.253691, 0.140299  
 908 , 33551.9173079 , 0.261507 , 0.252193, 0.276409, 0.253691, 0.140299  
 909 , 33579.9494448 , 0.259593 , 0.252193, 0.276409, 0.253691, 0.140299  
 910 , 33649.917511 , 0.263789 , 0.252271, 0.276441, 0.253624, 0.140625  
 911 , 33678.1165679 , 0.263567 , 0.252271, 0.276441, 0.253624, 0.140625  
 912 , 33707.5003879 , 0.263542 , 0.252271, 0.276441, 0.253624, 0.140625  
 913 , 33735.6558268 , 0.265189 , 0.252271, 0.276441, 0.253624, 0.140625  
 914 , 33768.5878398 , 0.260582 , 0.252271, 0.276441, 0.253624, 0.140625  
 915 , 33838.1486919 , 0.261621 , 0.252176, 0.276316, 0.249455, 0.139323  
 916 , 33866.2396109 , 0.260711 , 0.252176, 0.276316, 0.249455, 0.139323  
 917 , 33895.5221989 , 0.262088 , 0.252176, 0.276316, 0.249455, 0.139323  
